Offence,Latitude,Longitude
Theft,47.52102758,-122.367312
Robbery,47.66866614,-122.3749015
Public Nuisance,47.61740707,-122.3493649
Traffic Law,47.62571435,-122.3567037
Traffic Law,47.61857115,-122.3476211
Public Nuisance,47.6143914,-122.3383143
Public Nuisance,47.69151307,-122.3789562
Others,0.0,0.0
Public Nuisance,47.68174811,-122.271676
Fraud,47.66868054,-122.3869723
Drugs,47.60988046,-122.3207578
Drugs,47.60988046,-122.3207578
Theft,47.60988046,-122.3207578
Theft,47.7086028,-122.3246152
Missing,0.0,0.0
Robbery,0.0,0.0
Theft,47.61940107,-122.3580559
Theft,47.61329593,-122.3325972
Theft,47.60350713,-122.3017628
Others,0.0,0.0
Public Nuisance,0.0,0.0
Sex Crime,47.59750945,-122.3196446
Fraud,47.61190423,-122.3359285
Theft,47.61190423,-122.3359285
Theft,47.61336283,-122.3357273
Theft,47.52828076,-122.3665302
Traffic Law,47.61851729,-122.3342549
Drugs,47.62370445,-122.3230489
Traffic Law,47.62370445,-122.3230489
Gun Violence,47.56289685,-122.3633611
Traffic Law,47.56289685,-122.3633611
Theft,47.62207493,-122.3475918
Fraud,47.65835123,-122.3543917
Theft,47.70315772,-122.3253824
Theft,47.65741294,-122.3386203
Theft,47.5301154,-122.3442192
Theft,47.68402406,-122.3511494
Theft,47.7086028,-122.3246152
Theft,47.68033027,-122.3119978
Arson,47.67831085,-122.3282769
Others,0.0,0.0
Theft,47.5783244,-122.3866598
Public Nuisance,0.0,0.0
Others,0.0,0.0
Gun Violence,0.0,0.0
Drugs,47.64084781,-122.4009853
Public Nuisance,47.64084781,-122.4009853
Theft,47.67454614,-122.3748936
Theft,47.56204235,-122.3881297
Sex Crime,0.0,0.0
Theft,47.54802574,-122.2589596
Theft,47.61819413,-122.3155952
Public Nuisance,47.66867628,-122.3826208
Sex Crime,47.58085134,-122.329056
Theft,47.6352618,-122.3556227
Theft,47.64100517,-122.3063871
Theft,47.61695897,-122.3234391
Theft,47.65124226,-122.3832986
Theft,47.59421411,-122.3102589
Theft,47.6756254,-122.3660381
Theft,47.5360414,-122.3612977
Fraud,47.67091421,-122.3861649
Theft,47.56763514,-122.3226647
Public Nuisance,47.59806866,-122.2980766
Theft,47.61044025,-122.3368905
Theft,47.60455383,-122.3330404
Theft,47.66218058,-122.3131157
Fraud,47.54110198,-122.2887897
Theft,47.6756254,-122.3660381
Fraud,47.5979363,-122.3276729
Theft,47.60774723,-122.3336587
Drugs,47.53524513,-122.2929444
Theft,47.65313816,-122.3344762
Theft,47.54626879,-122.3181818
Theft,47.56017069,-122.382835
Fraud,47.67014094,-122.3317421
Theft,47.66031514,-122.3437899
Theft,47.72231544,-122.3516231
Theft,47.66253339,-122.3041264
Fraud,47.70244462,-122.3727509
Theft,47.62716172,-122.3482031
Fraud,47.61405745,-122.3227575
Fraud,47.61405745,-122.3227575
Theft,47.61101417,-122.3282077
Theft,47.64217691,-122.3941789
Theft,47.61405745,-122.3227575
Theft,47.66365981,-122.3721802
Theft,47.63299911,-122.3422824
Missing,0.0,0.0
Theft,47.64203061,-122.3261662
Drugs,47.6185864,-122.3513601
Drugs,47.6185864,-122.3513601
Theft,47.70810588,-122.3178456
Public Nuisance,47.64686731,-122.3339266
Theft,47.54750296,-122.3214389
Fraud,47.65819647,-122.3500054
Theft,47.60878866,-122.3384495
Theft,47.52102758,-122.367312
Theft,47.57167787,-122.3291031
Robbery,47.61021404,-122.3366834
Theft,47.61021404,-122.3366834
Theft,47.62455977,-122.3469186
Theft,47.67581493,-122.3156581
Theft,47.60774723,-122.3336587
Theft,47.6190967,-122.3114204
Theft,47.67687397,-122.3252933
Theft,47.67889074,-122.2622281
Fraud,47.54402286,-122.3681691
Theft,47.5273804,-122.3658614
Drugs,47.62957921,-122.3212652
Fraud,47.69512229,-122.3553489
Theft,47.64997669,-122.3427055
Theft,47.62368428,-122.3146446
Theft,47.56058954,-122.3049389
Theft,47.63293642,-122.3016024
Fraud,47.6413194,-122.2828238
Theft,47.60170036,-122.3207374
Theft,47.56613725,-122.3716715
Theft,47.62542052,-122.346912
Theft,47.66426055,-122.3821346
Theft,47.55193763,-122.3599567
Theft,47.52376128,-122.3712745
Public Nuisance,47.58085134,-122.329056
Theft,47.67034534,-122.3141656
Theft,47.63727212,-122.3405195
Theft,47.60774723,-122.3336587
Theft,47.63776441,-122.3942335
Theft,47.62501145,-122.3540949
Theft,47.61410778,-122.3108133
Theft,47.65054468,-122.344022
Theft,47.67309487,-122.3805063
Theft,47.54558724,-122.3656488
Public Nuisance,47.58295413,-122.3016639
Theft,47.61768872,-122.3448817
Theft,47.66899297,-122.3118843
Fraud,47.60323266,-122.3302975
Sex Crime,0.0,0.0
Theft,47.56888116,-122.289922
Theft,47.70058406,-122.3620585
Public Nuisance,47.60806017,-122.3385503
Traffic Law,47.6158308,-122.3200256
Traffic Law,47.6158308,-122.3200256
Public Nuisance,47.60241242,-122.3310822
Theft,47.65339894,-122.4133812
Gun Violence,47.61408672,-122.3258509
Robbery,47.61408672,-122.3258509
Theft,47.63676584,-122.3283643
Theft,47.62485358,-122.3177775
Public Nuisance,47.6106779,-122.335574
Theft,47.6106779,-122.335574
Theft,47.60740674,-122.3356497
Theft,47.60898867,-122.3363299
Public Nuisance,47.54869366,-122.3210878
Theft,47.69331764,-122.3553302
Traffic Law,47.54245797,-122.2839154
Theft,47.51837,-122.3754855
Theft,47.69129941,-122.3485655
Gun Violence,47.5923966,-122.3273255
Public Nuisance,47.57557617,-122.3367881
Theft,47.7086028,-122.3246152
Theft,47.52738184,-122.3645124
Public Nuisance,47.59834624,-122.3202933
Theft,47.56182839,-122.3806553
Theft,47.52738605,-122.3604648
Gun Violence,47.59268664,-122.3172808
Theft,47.71039668,-122.3206032
Theft,47.52102758,-122.367312
Robbery,47.61222607,-122.3114765
Theft,47.7086028,-122.3246152
Sex Crime,47.59667435,-122.3250653
Theft,47.66175556,-122.2988871
Theft,47.6382615,-122.3525459
Others,47.67059599,-122.3162866
Theft,47.67059599,-122.3162866
Theft,47.64302579,-122.4084184
Theft,47.7086028,-122.3246152
Theft,47.68294713,-122.3294625
Theft,47.61748617,-122.3366066
Drugs,47.61470458,-122.3447935
Drugs,47.61470458,-122.3447935
Theft,47.61291561,-122.3174276
Theft,47.61132124,-122.3373204
Fraud,47.63515524,-122.2771365
Theft,47.61405745,-122.3227575
Theft,47.64660759,-122.3046123
Theft,47.67874129,-122.3174034
Theft,47.66218058,-122.3131157
Theft,47.61190423,-122.3359285
Theft,47.7086028,-122.3246152
Theft,47.61227923,-122.2962123
Fraud,47.71778718,-122.355531
Theft,47.61425251,-122.3509716
Theft,47.61132124,-122.3373204
Drugs,47.69146392,-122.3434583
Fraud,47.57508659,-122.3088607
Theft,47.64687003,-122.3345477
Theft,47.69580643,-122.3134847
Public Nuisance,47.577751,-122.4113395
Theft,47.66081147,-122.3543761
Theft,47.61137435,-122.3339088
Sex Crime,0.0,0.0
Theft,47.53509908,-122.2835886
Theft,47.55282824,-122.3643127
Theft,47.72503555,-122.3449968
Theft,47.68597459,-122.3754511
Fraud,47.5122387,-122.2787788
Theft,47.60046424,-122.3308075
Theft,47.6023056,-122.3325194
Theft,47.5610758,-122.3781124
Theft,47.67947498,-122.3970394
Theft,47.60957018,-122.3245839
Others,0.0,0.0
Theft,47.67497945,-122.3165105
Theft,47.56744279,-122.3632965
Public Nuisance,47.63299911,-122.3422824
Others,47.66007463,-122.3853305
Theft,47.61685497,-122.3484309
Drugs,47.60172074,-122.3328737
Theft,47.51985178,-122.2680301
Theft,47.59334117,-122.3290487
Theft,47.72503555,-122.3449968
Fraud,47.53551506,-122.3621501
Theft,47.55886563,-122.3380891
Theft,47.62326913,-122.3547618
Fraud,47.66365748,-122.3704948
Fraud,47.61833048,-122.3384517
Theft,47.65415097,-122.3565903
Theft,47.53414405,-122.3297587
Theft,47.60947933,-122.3283394
Theft,47.69059893,-122.3559719
Theft,47.55612523,-122.2903912
Public Nuisance,47.63305755,-122.3258291
Fraud,47.72822459,-122.34773
Drugs,47.69562579,-122.3432344
Drugs,47.69562579,-122.3432344
Theft,47.59919177,-122.3257079
Theft,47.6821331,-122.3109886
Theft,47.60878866,-122.3384495
Theft,47.63727212,-122.3405195
Fraud,47.66861686,-122.3997299
Theft,47.61078203,-122.328763
Theft,47.66885504,-122.4011388
Theft,47.62759738,-122.3475467
Public Nuisance,47.61236844,-122.3348178
Theft,47.54377222,-122.3764666
Theft,47.58890598,-122.3083939
Theft,47.65161037,-122.3413606
Traffic Law,47.53294919,-122.2806142
Theft,47.69129941,-122.3485655
Theft,47.62370445,-122.3230489
Theft,47.53935539,-122.2708344
Fraud,47.66946924,-122.396989
Theft,47.63919815,-122.3942132
Public Nuisance,47.61375921,-122.3471636
Robbery,47.61375921,-122.3471636
Drugs,47.64141974,-122.3466428
Theft,47.64141974,-122.3466428
Theft,47.71778718,-122.355531
Public Nuisance,47.62146252,-122.3397646
Drugs,47.60951744,-122.3383483
Drugs,47.60951744,-122.3383483
Murder,0.0,0.0
Theft,47.62028465,-122.3371658
Theft,47.61903867,-122.3278538
Theft,47.51827809,-122.3659079
Gun Violence,47.70548994,-122.3339376
Robbery,47.70548994,-122.3339376
Theft,47.61074295,-122.3387015
Theft,47.66146817,-122.3696925
Robbery,47.7086028,-122.3246152
Theft,47.54025042,-122.3212805
Public Nuisance,47.65945988,-122.3211489
Theft,47.70917517,-122.3178617
Public Nuisance,47.57075994,-122.2910103
Theft,47.57075994,-122.2910103
Theft,47.70858578,-122.3219184
Robbery,47.52233423,-122.3596266
Fraud,47.6787135,-122.3265273
Theft,47.66784888,-122.3184065
Theft,47.66784888,-122.3184065
Public Nuisance,47.66784888,-122.3184065
Fraud,47.66784888,-122.3184065
Theft,47.6102463,-122.3382473
Drugs,47.61352655,-122.3221022
Fraud,47.54567982,-122.3872062
Theft,47.68402406,-122.3511494
Theft,47.66902076,-122.3302726
Public Nuisance,47.65212542,-122.3539429
Sex Crime,0.0,0.0
Theft,47.61079035,-122.3441233
Theft,47.57925015,-122.2951809
Theft,47.69915362,-122.3250019
Theft,47.69915362,-122.3250019
Theft,47.6995476,-122.3284779
Theft,47.65662814,-122.3278624
Theft,47.61848252,-122.323721
Others,0.0,0.0
Theft,47.69706956,-122.2826964
Traffic Law,47.68680276,-122.3875928
Public Nuisance,47.61554493,-122.3402647
Public Nuisance,47.66038221,-122.3187824
Public Nuisance,47.65848703,-122.3187916
Fraud,47.6915193,-122.3768044
Theft,47.67333451,-122.3165106
Fraud,47.65781795,-122.3218867
Theft,47.60578655,-122.3241952
Harrassment,47.61197566,-122.3275509
Theft,47.61190423,-122.3359285
Theft,47.60087091,-122.3263539
Theft,47.68327917,-122.3593147
Public Nuisance,47.66603567,-122.3195344
Fraud,47.53366162,-122.2713149
Robbery,47.55006412,-122.3017573
Robbery,47.66493734,-122.3174038
Public Nuisance,47.66402754,-122.3174136
Robbery,47.61685497,-122.3484309
Public Nuisance,47.60312654,-122.3317354
Theft,47.5583551,-122.3762388
Theft,47.58719857,-122.3290568
Theft,47.62087408,-122.3384654
Fraud,47.6174338,-122.3355271
Theft,47.69331764,-122.3553302
Public Nuisance,47.60947933,-122.3283394
Public Nuisance,47.63718995,-122.3761418
Theft,47.65662814,-122.3278624
Theft,47.58252729,-122.4005519
Theft,47.52102758,-122.367312
Others,0.0,0.0
Public Nuisance,47.61210339,-122.3338081
Theft,47.52103664,-122.3693494
Fraud,47.57285441,-122.3718048
Theft,47.7086028,-122.3246152
Theft,47.66146608,-122.3678872
Theft,47.66053224,-122.313149
Theft,47.61132124,-122.3373204
Theft,47.6085112,-122.3014702
Theft,47.56577613,-122.3419605
Public Nuisance,47.61926961,-122.3592614
Theft,47.63955746,-122.3983371
Theft,47.68693345,-122.3666387
Fraud,47.68693345,-122.3666387
Theft,47.66628011,-122.3011888
Theft,47.61190423,-122.3359285
Theft,47.67735939,-122.3526276
Theft,47.61190423,-122.3359285
Theft,47.6402837,-122.3983254
Public Nuisance,47.54247829,-122.2663795
Theft,47.55061696,-122.258073
Theft,47.65177074,-122.3560719
Theft,47.65415054,-122.3576581
Fraud,47.65377334,-122.4160851
Theft,47.69331364,-122.3539597
Theft,47.64156383,-122.3761636
Public Nuisance,47.64156383,-122.3761636
Theft,47.6809438,-122.32564
Theft,47.69425634,-122.3687099
Fraud,47.60878866,-122.3384495
Theft,47.6841481,-122.3767833
Theft,47.66570871,-122.2810935
Others,0.0,0.0
Gun Violence,47.61132124,-122.3373204
Public Nuisance,47.67420045,-122.3472385
Theft,47.55659143,-122.3854469
Theft,47.61061932,-122.3408978
Theft,47.55120381,-122.2821109
Theft,47.60218081,-122.3115674
Fraud,47.61163943,-122.3349184
Theft,47.63231969,-122.3587665
Theft,47.67306163,-122.2953658
Theft,47.58420026,-122.4002655
Theft,47.55563645,-122.329531
Theft,47.64051473,-122.356906
Theft,47.62973017,-122.3449373
Theft,47.66566054,-122.3119268
Theft,47.6353483,-122.3650074
Theft,47.67594863,-122.3749781
Theft,47.67017314,-122.3775481
Theft,47.55233647,-122.2854657
Theft,47.64798063,-122.378856
Public Nuisance,47.53946715,-122.2909043
Theft,47.54841079,-122.2903403
Public Nuisance,47.61035975,-122.3082592
Theft,47.61954373,-122.297263
Theft,47.70185061,-122.3607382
Public Nuisance,47.70185061,-122.3607382
Public Nuisance,47.66501509,-122.3620474
Fraud,47.54247938,-122.272165
Public Nuisance,47.56363378,-122.2921681
Theft,47.62666964,-122.2999254
Fraud,47.62666964,-122.2999254
Fraud,0.0,0.0
Theft,47.53413005,-122.351115
Theft,47.67577954,-122.3076428
Theft,47.55108473,-122.3309522
Theft,47.56427483,-122.2882352
Public Nuisance,47.53695392,-122.2714578
Theft,47.7086244,-122.3279641
Theft,47.52888096,-122.2780715
Theft,47.65848896,-122.3197864
Fraud,47.60864269,-122.3167799
Theft,47.52922268,-122.3517104
Fraud,47.63538762,-122.3761358
Theft,47.61306259,-122.3400329
Theft,47.58182499,-122.3730797
Theft,47.62458989,-122.3586686
Theft,47.66645705,-122.3019387
Robbery,47.60573106,-122.3325828
Traffic Law,47.52611905,-122.2769409
Public Nuisance,47.61362456,-122.3148692
Drugs,47.59834608,-122.3216957
Drugs,47.59834608,-122.3216957
Theft,47.68015109,-122.3564068
Theft,47.60312963,-122.3363415
Robbery,47.54528714,-122.2820844
Theft,47.67729636,-122.318739
Theft,47.60846027,-122.3343116
Drugs,47.61465549,-122.3207895
Public Nuisance,47.6478226,-122.3178877
Drugs,47.61120737,-122.337592
Theft,47.5975167,-122.3276752
Theft,47.66256693,-122.373595
Theft,47.72049608,-122.3503251
Theft,47.612326,-122.3467224
Theft,47.66212501,-122.3009065
Fraud,47.612326,-122.3467224
Theft,47.7086028,-122.3246152
Theft,47.54559328,-122.3764226
Theft,47.51985178,-122.2680301
Public Nuisance,47.56742929,-122.3814677
Traffic Law,47.59350578,-122.3097181
Theft,47.7086028,-122.3246152
Fraud,47.59961646,-122.3289663
Fraud,47.55865323,-122.2844551
Theft,47.61299081,-122.3458631
Public Nuisance,47.66352305,-122.3031465
Theft,47.60979001,-122.3115294
Theft,47.61145276,-122.3432623
Theft,47.68978761,-122.3919393
Theft,47.68068399,-122.3471924
Public Nuisance,47.52737813,-122.3739385
Theft,47.56197325,-122.3854566
Fraud,47.64797091,-122.3774958
Theft,47.64970651,-122.3505254
Theft,47.70917517,-122.3178617
Theft,47.65801876,-122.3429328
Theft,47.72232558,-122.3555447
Theft,47.66784888,-122.3184065
Theft,47.60878866,-122.3384495
Harrassment,47.61477177,-122.3121155
Fraud,47.61477177,-122.3121155
Arson,47.52243165,-122.2782977
Fraud,47.64384376,-122.3839109
Fraud,47.6809438,-122.32564
Public Nuisance,47.60876553,-122.3276871
Theft,47.60004107,-122.3315734
Theft,47.70584423,-122.3198893
Theft,47.72503555,-122.3449968
Theft,47.62675447,-122.3566931
Theft,47.62388075,-122.3384408
Theft,47.66086178,-122.3361866
Theft,47.54657841,-122.3204026
Theft,47.55703962,-122.284048
Theft,47.69190785,-122.3553127
Drugs,47.61362233,-122.3370146
Theft,47.7086028,-122.3246152
Theft,47.66053224,-122.313149
Theft,47.58025275,-122.3865836
Theft,47.64087933,-122.3283543
Theft,47.7086028,-122.3246152
Theft,47.66216128,-122.3095076
Theft,47.67910203,-122.3156839
Fraud,47.57793795,-122.2978364
Theft,47.66137099,-122.287209
Theft,47.61299081,-122.3458631
Theft,47.68983279,-122.3633216
Theft,47.67850704,-122.2917048
Theft,47.65929512,-122.3650545
Theft,47.5899869,-122.3177447
Theft,47.623262,-122.3528022
Fraud,47.61222186,-122.3445627
Theft,47.61666508,-122.3342271
Fraud,47.64862037,-122.3363445
Fraud,47.64862037,-122.3363445
Sex Crime,0.0,0.0
Theft,47.6752766,-122.3748912
Theft,47.51867269,-122.3332731
Theft,47.60951744,-122.3383483
Theft,47.66863369,-122.3969807
Theft,47.61132124,-122.3373204
Theft,47.51828947,-122.367276
Theft,47.7086028,-122.3246152
Public Nuisance,47.69057545,-122.3875981
Theft,47.65911969,-122.3648853
Theft,47.55382724,-122.2642448
Public Nuisance,47.64115995,-122.3911468
Theft,47.71959953,-122.354873
Public Nuisance,47.52056312,-122.2871751
Theft,47.65628529,-122.3423949
Theft,47.72087274,-122.3422596
Theft,47.69562579,-122.3432344
Theft,47.65758841,-122.3143828
Theft,47.68165808,-122.3274886
Theft,47.68304732,-122.3018345
Theft,47.69146392,-122.3434583
Public Nuisance,47.58384831,-122.3213949
Public Nuisance,47.58384831,-122.3213949
Traffic Law,47.72321155,-122.3449769
Public Nuisance,47.54563408,-122.3750698
Fraud,47.61768872,-122.3448817
Theft,47.61844651,-122.3332728
Public Nuisance,47.70548994,-122.3339376
Robbery,47.66827912,-122.3762151
Theft,47.61844651,-122.3332728
Traffic Law,47.72060406,-122.3194847
Robbery,47.66746428,-122.3071503
Public Nuisance,47.69085283,-122.3230055
Public Nuisance,47.67577699,-122.3047925
Public Nuisance,47.57137437,-122.3659931
Traffic Law,47.57137437,-122.3659931
Theft,47.62571808,-122.3580089
Traffic Law,47.62765951,-122.3698174
Robbery,47.61260646,-122.3452133
Traffic Law,47.61860706,-122.3567563
Theft,47.52974281,-122.273598
Fraud,47.62034258,-122.3528255
Theft,47.62457413,-122.3534453
Theft,47.62086897,-122.3371611
Theft,47.6642927,-122.3452988
Theft,47.58743665,-122.2928802
Theft,47.68123166,-122.2914995
Public Nuisance,47.6012666,-122.3010977
Gun Violence,47.50257747,-122.2661917
Theft,47.61236845,-122.3348178
Gun Violence,47.54974802,-122.2862729
Public Nuisance,47.54563408,-122.3750698
Theft,47.66327042,-122.3003669
Theft,47.66146315,-122.3666663
Traffic Law,47.70508156,-122.3547824
Theft,47.60951744,-122.3383483
Traffic Law,47.61642102,-122.3554639
Theft,47.70917517,-122.3178617
Theft,47.66643227,-122.3749045
Drugs,47.6225585,-122.3209152
Public Nuisance,47.5031096,-122.2648432
Fraud,47.65370305,-122.330269
Fraud,47.57687484,-122.3153377
Fraud,47.6382551,-122.3477008
Theft,47.62614456,-122.320223
Theft,47.67485644,-122.4022879
Robbery,47.72503555,-122.3449968
Theft,47.63750678,-122.3258971
Robbery,47.66864556,-122.3950763
Theft,47.66564016,-122.3065024
Theft,47.6353474,-122.372767
Theft,47.69061787,-122.3593147
Theft,47.61090902,-122.3350179
Others,47.52918198,-122.3671995
Theft,47.65491247,-122.3874543
Theft,47.66400519,-122.2758374
Public Nuisance,47.58843679,-122.3154202
Theft,47.58720059,-122.3259723
Fraud,47.6225585,-122.3209152
Theft,47.70917517,-122.3178617
Fraud,47.70917517,-122.3178617
Theft,47.61132124,-122.3373204
Theft,47.61090902,-122.3350179
Theft,47.67510876,-122.3223052
Theft,47.68802536,-122.3499074
Theft,47.65034031,-122.3486396
Robbery,47.62388075,-122.3384408
Theft,47.6756254,-122.3660381
Theft,47.52467673,-122.3672646
Robbery,47.58617012,-122.3290623
Theft,47.66365981,-122.3721802
Theft,47.6579168,-122.3166652
Theft,47.56984565,-122.3740081
Sex Crime,47.53089546,-122.2836671
Theft,47.62326673,-122.354109
Public Nuisance,47.52042665,-122.3360281
Theft,47.59918907,-122.3172228
Theft,47.56914139,-122.362788
Public Nuisance,47.6125019,-122.3430526
Theft,47.66206303,-122.2857977
Fraud,47.62604316,-122.3265732
Theft,47.51928752,-122.3744173
Theft,47.59665538,-122.3276806
Sex Crime,0.0,0.0
Missing,0.0,0.0
Theft,47.61278241,-122.3415426
Fraud,47.69213671,-122.333764
Theft,47.66795285,-122.2736659
Theft,47.67164251,-122.3861645
Public Nuisance,47.60844357,-122.3319954
Public Nuisance,47.65725399,-122.282756
Theft,47.6073407,-122.3418916
Theft,47.68934505,-122.296033
Theft,47.5702674,-122.322721
Theft,47.53531571,-122.2726427
Theft,47.6534133,-122.3425383
Theft,47.61236844,-122.3348178
Theft,47.54566315,-122.2833369
Theft,47.54844713,-122.3837324
Public Nuisance,47.62109015,-122.3188881
Theft,47.54657841,-122.3204026
Theft,47.6675054,-122.3163007
Theft,47.61236844,-122.3348178
Theft,47.54970791,-122.3723141
Drugs,0.0,0.0
Others,0.0,0.0
Gun Violence,0.0,0.0
Theft,47.69565034,-122.3499721
Public Nuisance,47.62544255,-122.3527849
Theft,47.68271451,-122.340617
Theft,47.51828947,-122.367276
Theft,47.62207493,-122.3475918
Theft,47.68271451,-122.340617
Fraud,47.61351951,-122.3207714
Theft,47.53705079,-122.2800603
Theft,47.60774723,-122.3336587
Theft,47.69590342,-122.3277625
Theft,47.70858578,-122.3219184
Theft,47.62392989,-122.3567145
Traffic Law,47.61134853,-122.3411023
Theft,47.6157212,-122.3365952
Traffic Law,47.62426535,-122.3342851
Theft,47.53705079,-122.2800603
Sex Crime,0.0,0.0
Traffic Law,47.65615983,-122.3178379
Theft,47.66441113,-122.3794655
Traffic Law,47.57508669,-122.3092159
Public Nuisance,47.57711546,-122.2982636
Sex Crime,0.0,0.0
Traffic Law,47.59927115,-122.3038094
Theft,47.68274412,-122.3275197
Public Nuisance,47.5824281,-122.314703
Public Nuisance,47.61704945,-122.334877
Traffic Law,47.61704945,-122.334877
Theft,47.61351951,-122.3207714
Theft,47.72503555,-122.3449968
Fraud,47.65316235,-122.3879303
Theft,47.58716618,-122.3341972
Theft,47.56496219,-122.2884236
Theft,47.68172086,-122.2996528
Theft,47.5993735,-122.2864731
Theft,47.5805061,-122.3043306
Drugs,47.61732929,-122.333368
Arson,47.60218502,-122.3141795
Public Nuisance,47.66508479,-122.3831062
Theft,47.62457413,-122.3534453
Theft,47.68865003,-122.3331617
Theft,47.70315772,-122.3253824
Drugs,47.59924291,-122.3083151
Theft,47.52103664,-122.3693494
Theft,47.6204918,-122.3208823
Robbery,47.52330727,-122.269986
Gun Violence,47.52330727,-122.269986
Theft,47.52102758,-122.367312
Fraud,47.59919954,-122.3156801
Fraud,47.60312654,-122.3317354
Theft,47.61359553,-122.3351727
Traffic Law,47.61526393,-122.3168542
Theft,47.69873677,-122.3526975
Sex Crime,0.0,0.0
Theft,47.6934619,-122.3337779
Robbery,47.607515,-122.3342135
Theft,47.60218081,-122.3115674
Theft,47.7086028,-122.3246152
Theft,47.58773587,-122.3057386
Theft,47.61908417,-122.3060708
Fraud,47.62197081,-122.3323523
Theft,47.66080943,-122.3533197
Public Nuisance,47.66399625,-122.313088
Harrassment,47.51020771,-122.2700634
Fraud,47.64030218,-122.3429801
Theft,47.55841117,-122.3868564
Theft,47.66764224,-122.2857401
Theft,47.61090902,-122.3350179
Theft,47.61090902,-122.3350179
Theft,47.72683238,-122.3477531
Gun Violence,47.61051065,-122.339257
Robbery,47.6923816,-122.3445435
Gun Violence,47.58617012,-122.3290623
Theft,47.71319794,-122.3340707
Fraud,47.68113544,-122.3930039
Theft,47.65162002,-122.3426268
Fraud,0.0,0.0
Fraud,47.63486534,-122.3550334
Fraud,47.52376855,-122.3645317
Theft,47.72756107,-122.3126629
Theft,47.60171758,-122.3311241
Fraud,47.67833963,-122.3241677
Theft,47.68966673,-122.3768028
Fraud,47.63777665,-122.3582737
Fraud,47.50861707,-122.375917
Theft,47.61090902,-122.3350179
Public Nuisance,47.67837685,-122.3173983
Theft,47.60925299,-122.3373388
Theft,47.54657841,-122.3204026
Theft,47.7086028,-122.3246152
Public Nuisance,47.58208876,-122.3878278
Theft,47.6169873,-122.3208265
Others,0.0,0.0
Theft,47.56912027,-122.2985909
Public Nuisance,47.64970651,-122.3505254
Theft,47.64970651,-122.3505254
Theft,47.60570516,-122.3194144
Theft,47.6907698,-122.3068582
Fraud,47.49972507,-122.2476035
Theft,47.6635896,-122.2892314
Murder,0.0,0.0
Theft,47.53262595,-122.2713182
Others,0.0,0.0
Theft,47.61236844,-122.3348178
Robbery,47.52102254,-122.365221
Theft,47.57584337,-122.4060875
Theft,47.64544427,-122.4083783
Theft,47.59553495,-122.2981747
Theft,47.63290279,-122.3569935
Public Nuisance,47.6858796,-122.3887078
Theft,47.66578916,-122.2868337
Theft,47.69490229,-122.3432259
Theft,47.66570655,-122.3647378
Public Nuisance,47.59999561,-122.3053472
Drugs,47.60898867,-122.3363299
Theft,47.59833443,-122.3153176
Theft,47.66789322,-122.3775501
Theft,47.61508874,-122.3454439
Theft,47.57167844,-122.3614414
Public Nuisance,47.70728425,-122.3460714
Theft,47.53195159,-122.3436616
Public Nuisance,47.70361477,-122.348712
Theft,47.68292675,-122.2644939
Sex Crime,0.0,0.0
Fraud,47.61132124,-122.3373204
Theft,47.66177032,-122.299547
Theft,47.69779886,-122.3419118
Theft,47.54563408,-122.3750698
Theft,47.63627904,-122.3414718
Theft,47.68758196,-122.3067908
Theft,47.5488654,-122.3165106
Theft,47.51858934,-122.3922468
Theft,47.66140037,-122.3538436
Robbery,47.62186912,-122.285945
Theft,47.69670908,-122.2892263
Theft,47.6486265,-122.337538
Theft,47.69326224,-122.3413262
Theft,47.67478579,-122.3070828
Theft,47.65372585,-122.3338467
Robbery,47.59919076,-122.3250552
Theft,47.67595852,-122.3727629
Traffic Law,47.54534513,-122.3003299
Theft,47.54068784,-122.2733924
Public Nuisance,47.65905498,-122.3131878
Public Nuisance,47.67128071,-122.3875873
Drugs,47.60334108,-122.328861
Traffic Law,47.62392989,-122.3567145
Traffic Law,47.69064552,-122.3683231
Traffic Law,47.54207584,-122.2993021
Traffic Law,47.61521875,-122.3255288
Gun Violence,47.60872917,-122.331313
Theft,47.73231422,-122.3491308
Drugs,47.61074295,-122.3387015
Theft,47.61210339,-122.3338081
Theft,47.67076278,-122.3187301
Public Nuisance,47.63369451,-122.3422833
Public Nuisance,47.57967225,-122.2991587
Public Nuisance,47.61630241,-122.3474961
Public Nuisance,47.52281565,-122.2699879
Theft,47.60241242,-122.3310822
Theft,47.68911265,-122.3566386
Fraud,47.64939241,-122.3833615
Sex Crime,0.0,0.0
Theft,47.66571329,-122.3544312
Theft,47.68395279,-122.2926605
Theft,47.65668787,-122.3296319
Public Nuisance,47.5360414,-122.3612977
Robbery,47.5360414,-122.3612977
Theft,47.55189582,-122.2712824
Theft,47.66718357,-122.3647339
Public Nuisance,47.66221425,-122.3184088
Theft,47.52194473,-122.3605009
Theft,47.6685393,-122.3113138
Theft,47.58250671,-122.3783601
Fraud,47.72503555,-122.3449968
Theft,47.66136624,-122.3295659
Theft,47.66570139,-122.3735917
Theft,47.68272616,-122.3984005
Theft,47.7086028,-122.3246152
Robbery,47.59918657,-122.3184307
Theft,47.6579168,-122.3166652
Theft,47.53196292,-122.3241598
Public Nuisance,47.70218171,-122.3540771
Theft,47.61090902,-122.3350179
Public Nuisance,47.62719273,-122.29299
Theft,47.70858578,-122.3219184
Fraud,47.68292123,-122.3552989
